relative_path,labels,confidences,num_labels
000000031620.jpg,"[""grand_piano, grand"", ""theater_curtain, theatre_curtain"", ""restaurant, eating_house, eating_place, eatery"", ""mosquito_net"", ""groom, bridegroom""]","[0.15632639825344086, 0.1523597687482834, 0.14563040435314178, 0.10412848740816116, 0.08382284641265869]",5
000000031817.jpg,"[""motor_scooter, scooter"", ""stretcher"", ""moped"", ""crash_helmet"", ""ballplayer, baseball_player""]","[0.32506340742111206, 0.1267959028482437, 0.09365902096033096, 0.05238877609372139, 0.0426059328019619]",5
000000032038.jpg,"[""pizza, pizza_pie"", ""frying_pan, frypan, skillet"", ""potpie"", ""spatula"", ""dough""]","[0.9719878435134888, 0.009754524566233158, 0.007878396660089493, 0.0032542517874389887, 0.0017081683035939932]",5
000000032081.jpg,"[""racket, racquet"", ""tennis_ball"", ""soccer_ball"", ""ballplayer, baseball_player"", ""rugby_ball""]","[0.9969158172607422, 0.0030054664239287376, 2.276262421219144e-05, 1.737666389090009e-05, 1.5023627383925486e-05]",5
000000032334.jpg,"[""wine_bottle"", ""beer_glass"", ""crayfish, crawfish, crawdad, crawdaddy"", ""goblet"", ""cocktail_shaker""]","[0.23895423114299774, 0.11133576929569244, 0.10360132157802582, 0.08971891552209854, 0.06773295253515244]",5
000000032570.jpg,"[""great_white_shark, white_shark, man-eater, man-eating_shark, Carcharodon_carcharias"", ""fountain"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""wreck"", ""cliff, drop, drop-off""]","[0.616757333278656, 0.10393893718719482, 0.04600309208035469, 0.035571664571762085, 0.026443442329764366]",5
000000032735.jpg,"[""ski"", ""parachute, chute"", ""wing"", ""chain_saw, chainsaw"", ""puck, hockey_puck""]","[0.99960857629776, 0.00018803584680426866, 3.8729522202629596e-05, 3.5625449527287856e-05, 2.4862296413630247e-05]",5
000000032817.jpg,"[""paper_towel"", ""toilet_tissue, toilet_paper, bathroom_tissue"", ""toilet_seat"", ""plunger, plumber's_helper"", ""shower_cap""]","[0.40201735496520996, 0.1731518656015396, 0.1192023828625679, 0.04483905807137489, 0.03184663504362106]",5
000000032861.jpg,"[""umbrella"", ""theater_curtain, theatre_curtain"", ""cloak"", ""velvet"", ""stage""]","[0.3565049171447754, 0.11956460773944855, 0.08792103081941605, 0.05568724498152733, 0.042327508330345154]",5
000000032887.jpg,"[""valley, vale"", ""suspension_bridge"", ""coho, cohoe, coho_salmon, blue_jack, silver_salmon, Oncorhynchus_kisutch"", ""maze, labyrinth"", ""lakeside, lakeshore""]","[0.4649260640144348, 0.06939060986042023, 0.06301028281450272, 0.032072678208351135, 0.029103776440024376]",5
000000032901.jpg,"[""barbershop"", ""restaurant, eating_house, eating_place, eatery"", ""barber_chair"", ""barrow, garden_cart, lawn_cart, wheelbarrow"", ""butcher_shop, meat_market""]","[0.27445104718208313, 0.1982642114162445, 0.1643780767917633, 0.038614895194768906, 0.020983563736081123]",5
000000033104.jpg,"[""ski"", ""dogsled, dog_sled, dog_sleigh"", ""alp"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""paddle, boat_paddle""]","[0.9636940956115723, 0.014933787286281586, 0.0032978833187371492, 0.002879604697227478, 0.002033596858382225]",5
000000033221.jpg,"[""shovel"", ""ski"", ""paddle, boat_paddle"", ""bow"", ""rifle""]","[0.41170528531074524, 0.16300171613693237, 0.058932650834321976, 0.0432218499481678, 0.04243788123130798]",5
000000033368.jpg,"[""racket, racquet"", ""tennis_ball"", ""crutch"", ""ski"", ""puck, hockey_puck""]","[0.79312664270401, 0.08311796188354492, 0.022202352061867714, 0.020633254200220108, 0.007613608613610268]",5
000000033854.jpg,"[""Model_T"", ""tow_truck, tow_car, wrecker"", ""pickup, pickup_truck"", ""fire_engine, fire_truck"", ""car_wheel""]","[0.8555150032043457, 0.047283682972192764, 0.029963642358779907, 0.029924405738711357, 0.009134046733379364]",5
000000034139.jpg,"[""gas_pump, gasoline_pump, petrol_pump, island_dispenser"", ""pay-phone, pay-station"", ""mailbox, letter_box"", ""accordion, piano_accordion, squeeze_box"", ""parking_meter""]","[0.7109435200691223, 0.1168011724948883, 0.04267080873250961, 0.013954967260360718, 0.012759863398969173]",5
000000034417.jpg,"[""bakery, bakeshop, bakehouse"", ""grocery_store, grocery, food_market, market"", ""confectionery, confectionary, candy_store"", ""refrigerator, icebox"", ""dishwasher, dish_washer, dishwashing_machine""]","[0.5207552909851074, 0.2483855038881302, 0.045236602425575256, 0.02534586749970913, 0.016442591324448586]",5
000000035197.jpg,"[""umbrella"", ""barbell"", ""maillot, tank_suit"", ""reel"", ""wing""]","[0.2376982718706131, 0.036012619733810425, 0.02892031893134117, 0.0248781219124794, 0.02470075525343418]",5
000000035279.jpg,"[""desktop_computer"", ""mouse, computer_mouse"", ""laptop, laptop_computer"", ""hair_spray"", ""notebook, notebook_computer""]","[0.11962804943323135, 0.10982389003038406, 0.09722492098808289, 0.08324649930000305, 0.0748768076300621]",5
000000035682.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""plate"", ""bakery, bakeshop, bakehouse"", ""hot_pot, hotpot"", ""chocolate_sauce, chocolate_syrup""]","[0.37304195761680603, 0.3194334805011749, 0.048594880849123, 0.03760116919875145, 0.02813233993947506]",5
000000036494.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""church, church_building"", ""grand_piano, grand"", ""stage"", ""slot, one-armed_bandit""]","[0.2128658890724182, 0.15706242620944977, 0.1457374393939972, 0.08368294686079025, 0.04398290067911148]",5
000000036660.jpg,"[""sandal"", ""cellular_telephone, cellular_phone, cellphone, cell, mobile_phone"", ""clog, geta, patten, sabot"", ""remote_control, remote"", ""pick, plectrum, plectron""]","[0.5613188147544861, 0.1293209344148636, 0.06376132369041443, 0.04616646096110344, 0.019948743283748627]",5
000000036936.jpg,"[""television, television_system"", ""restaurant, eating_house, eating_place, eatery"", ""altar"", ""dining_table, board"", ""groom, bridegroom""]","[0.27309006452560425, 0.14048707485198975, 0.10372885316610336, 0.07973580062389374, 0.043457407504320145]",5
000000037689.jpg,"[""alp"", ""ski"", ""mountain_tent"", ""snowmobile"", ""stupa, tope""]","[0.5104978680610657, 0.44680526852607727, 0.02323281206190586, 0.010085095651447773, 0.003737101564183831]",5
000000037751.jpg,"[""mountain_bike, all-terrain_bike, off-roader"", ""alp"", ""valley, vale"", ""moped"", ""cliff, drop, drop-off""]","[0.9732556343078613, 0.01807485520839691, 0.0024358252994716167, 0.002192256273701787, 0.0009925710037350655]",5
000000037988.jpg,"[""racket, racquet"", ""tennis_ball"", ""ballplayer, baseball_player"", ""soccer_ball"", ""golf_ball""]","[0.9546088576316833, 0.0450575165450573, 7.856501906644553e-05, 7.648101018276066e-05, 6.110899994382635e-05]",5
000000038048.jpg,"[""mailbox, letter_box"", ""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin"", ""birdhouse"", ""pay-phone, pay-station"", ""gas_pump, gasoline_pump, petrol_pump, island_dispenser""]","[0.9379758834838867, 0.02722758613526821, 0.004704664461314678, 0.0034282663837075233, 0.0028283915016800165]",5
000000038210.jpg,"[""ski"", ""dogsled, dog_sled, dog_sleigh"", ""alp"", ""snowmobile"", ""ski_mask""]","[0.998993456363678, 0.0005019104573875666, 0.00016141589730978012, 0.00012799797696061432, 9.144715295406058e-05]",5
000000038678.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""Dungeness_crab, Cancer_magister"", ""pizza, pizza_pie"", ""plate"", ""ice_cream, icecream""]","[0.11190027743577957, 0.10590697079896927, 0.10505042970180511, 0.09718365967273712, 0.08813679218292236]",5
000000038829.jpg,"[""moped"", ""jinrikisha, ricksha, rickshaw"", ""motor_scooter, scooter"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""tricycle, trike, velocipede""]","[0.7019286751747131, 0.11637519299983978, 0.05302198603749275, 0.03364944830536842, 0.025893570855259895]",5
000000039405.jpg,"[""ballplayer, baseball_player"", ""scoreboard"", ""football_helmet"", ""baseball"", ""lawn_mower, mower""]","[0.8964555859565735, 0.06522864103317261, 0.011885963380336761, 0.005543873645365238, 0.004950489848852158]",5
000000039480.jpg,"[""racket, racquet"", ""tennis_ball"", ""baseball"", ""unicycle, monocycle"", ""volleyball""]","[0.9916598200798035, 0.008301549591124058, 1.3312481314642355e-05, 3.934797859983519e-06, 3.3974015423154924e-06]",5
000000039484.jpg,"[""cab, hack, taxi, taxicab"", ""limousine, limo"", ""minivan"", ""traffic_light, traffic_signal, stoplight"", ""tow_truck, tow_car, wrecker""]","[0.36017903685569763, 0.13582900166511536, 0.08486265689134598, 0.07356889545917511, 0.059011247009038925]",5
000000039551.jpg,"[""racket, racquet"", ""tennis_ball"", ""ping-pong_ball"", ""dumbbell"", ""barbell""]","[0.8930054903030396, 0.10629220306873322, 0.00030462228460237384, 7.491649012081325e-05, 5.8709614677354693e-05]",5
000000039785.jpg,"[""umbrella"", ""fountain"", ""shovel"", ""Ibizan_hound, Ibizan_Podenco"", ""swimming_trunks, bathing_trunks""]","[0.18448913097381592, 0.12568293511867523, 0.10970088839530945, 0.07587269693613052, 0.048694707453250885]",5
000000039914.jpg,"[""banjo"", ""cowboy_hat, ten-gallon_hat"", ""acoustic_guitar"", ""bow"", ""bassoon""]","[0.5381256341934204, 0.04553467780351639, 0.04370470345020294, 0.03645394742488861, 0.027499619871377945]",5
000000039951.jpg,"[""racket, racquet"", ""tennis_ball"", ""ping-pong_ball"", ""stage"", ""unicycle, monocycle""]","[0.9662041068077087, 0.03373679891228676, 3.46906490449328e-05, 4.388863544591004e-06, 3.7878121474932414e-06]",5
000000040036.jpg,"[""sorrel"", ""shield, buckler"", ""horse_cart, horse-cart"", ""cuirass"", ""Arabian_camel, dromedary, Camelus_dromedarius""]","[0.5590332746505737, 0.0646844133734703, 0.03202749043703079, 0.030579285696148872, 0.029491716995835304]",5
000000040083.jpg,"[""umbrella"", ""jinrikisha, ricksha, rickshaw"", ""restaurant, eating_house, eating_place, eatery"", ""crutch"", ""barbershop""]","[0.3091892600059509, 0.19126562774181366, 0.11859846860170364, 0.06215345114469528, 0.039318956434726715]",5
000000040757.jpg,"[""quilt, comforter, comfort, puff"", ""Band_Aid"", ""crib, cot"", ""bassinet"", ""cradle""]","[0.12417199462652206, 0.11749810725450516, 0.09599033743143082, 0.052938781678676605, 0.0471336767077446]",5
000000041990.jpg,"[""ski"", ""dogsled, dog_sled, dog_sleigh"", ""puck, hockey_puck"", ""snowmobile"", ""alp""]","[0.9987112283706665, 0.0007495171739719808, 0.00019210460595786572, 0.00018590920080896467, 6.831753125879914e-05]",5
000000042102.jpg,"[""suit, suit_of_clothes"", ""Windsor_tie"", ""Loafer"", ""bow_tie, bow-tie, bowtie"", ""bolo_tie, bolo, bola_tie, bola""]","[0.8912246227264404, 0.027008993551135063, 0.019979558885097504, 0.013319146819412708, 0.009714914485812187]",5
000000042528.jpg,"[""pay-phone, pay-station"", ""cellular_telephone, cellular_phone, cellphone, cell, mobile_phone"", ""buckle"", ""clog, geta, patten, sabot"", ""scale, weighing_machine""]","[0.10579667240381241, 0.10571841150522232, 0.08766202628612518, 0.06359019130468369, 0.06192395091056824]",5
000000042628.jpg,"[""shovel"", ""snowplow, snowplough"", ""snowmobile"", ""leatherback_turtle, leatherback, leathery_turtle, Dermochelys_coriacea"", ""dogsled, dog_sled, dog_sleigh""]","[0.7949591875076294, 0.11092646420001984, 0.019104136154055595, 0.00918008666485548, 0.007138789165765047]",5
000000043435.jpg,"[""speedboat"", ""geyser"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""seashore, coast, seacoast, sea-coast"", ""amphibian, amphibious_vehicle""]","[0.38890331983566284, 0.17843419313430786, 0.11170440167188644, 0.08494020253419876, 0.08189656585454941]",5
000000043816.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""racket, racquet"", ""unicycle, monocycle"", ""knee_pad""]","[0.9298734664916992, 0.06921844929456711, 0.0002747247344814241, 0.0002459682582411915, 0.00011101915151812136]",5
000000044195.jpg,"[""ski"", ""snowmobile"", ""stretcher"", ""alp"", ""shovel""]","[0.7977050542831421, 0.06239879131317139, 0.02585047297179699, 0.024713339284062386, 0.018633360043168068]",5
000000044279.jpg,"[""barbershop"", ""barber_chair"", ""wok"", ""steel_drum"", ""rotisserie""]","[0.49766433238983154, 0.40000542998313904, 0.02648802101612091, 0.021771272644400597, 0.016032766550779343]",5
000000044590.jpg,"[""crash_helmet"", ""motor_scooter, scooter"", ""moped"", ""military_uniform"", ""mountain_bike, all-terrain_bike, off-roader""]","[0.2603635787963867, 0.20061035454273224, 0.16170752048492432, 0.09481965750455856, 0.06928750872612]",5
000000044877.jpg,"[""racket, racquet"", ""tennis_ball"", ""tricycle, trike, velocipede"", ""ping-pong_ball"", ""jinrikisha, ricksha, rickshaw""]","[0.9300143122673035, 0.06993383914232254, 2.165840851375833e-05, 1.3806194147036877e-05, 5.028361556469463e-06]",5
000000045070.jpg,"[""cowboy_hat, ten-gallon_hat"", ""cowboy_boot"", ""clog, geta, patten, sabot"", ""shield, buckler"", ""bonnet, poke_bonnet""]","[0.7344205379486084, 0.14214232563972473, 0.02945711277425289, 0.009995483793318272, 0.005862454418092966]",5
000000045090.jpg,"[""killer_whale, killer, orca, grampus, sea_wolf, Orcinus_orca"", ""great_white_shark, white_shark, man-eater, man-eating_shark, Carcharodon_carcharias"", ""grey_whale, gray_whale, devilfish, Eschrichtius_gibbosus, Eschrichtius_robustus"", ""submarine, pigboat, sub, U-boat"", ""albatross, mollymawk""]","[0.5608223676681519, 0.2249307930469513, 0.12494856864213943, 0.03663552179932594, 0.011860556900501251]",5
000000045550.jpg,"[""ear, spike, capitulum"", ""corn"", ""plate"", ""burrito"", ""hotdog, hot_dog, red_hot""]","[0.36448007822036743, 0.25760069489479065, 0.10114916414022446, 0.07993609458208084, 0.016740359365940094]",5
000000045596.jpg,"[""sliding_door"", ""window_screen"", ""window_shade"", ""greenhouse, nursery, glasshouse"", ""patio, terrace""]","[0.6572502255439758, 0.19567684829235077, 0.09339480102062225, 0.01366480253636837, 0.008975152857601643]",5
000000046252.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""parachute, chute"", ""sandbar, sand_bar"", ""unicycle, monocycle""]","[0.8680076003074646, 0.08239424973726273, 0.009016553871333599, 0.003123343223705888, 0.002611367730423808]",5
000000046497.jpg,"[""schooner"", ""reel"", ""trimaran"", ""catamaran"", ""coho, cohoe, coho_salmon, blue_jack, silver_salmon, Oncorhynchus_kisutch""]","[0.30064937472343445, 0.28723204135894775, 0.1201644167304039, 0.07899031788110733, 0.030570894479751587]",5
000000046872.jpg,"[""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""tow_truck, tow_car, wrecker"", ""forklift"", ""cannon"", ""pier""]","[0.25632357597351074, 0.19493579864501953, 0.13402585685253143, 0.07504243403673172, 0.039614416658878326]",5
000000047112.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""pizza, pizza_pie"", ""Dungeness_crab, Cancer_magister"", ""plate"", ""crayfish, crawfish, crawdad, crawdaddy""]","[0.5156758427619934, 0.3128373622894287, 0.07604202628135681, 0.03720412030816078, 0.017167536541819572]",5
000000047571.jpg,"[""horse_cart, horse-cart"", ""plow, plough"", ""oxcart"", ""thresher, thrasher, threshing_machine"", ""ox""]","[0.9874654412269592, 0.009516052901744843, 0.0016575070330873132, 0.0005244791391305625, 0.000371977046597749]",5
000000047585.jpg,"[""groom, bridegroom"", ""gown"", ""hoopskirt, crinoline"", ""kimono"", ""maypole""]","[0.9813825488090515, 0.011128848418593407, 0.00367026892490685, 0.0007954775355756283, 0.0005679819150827825]",5
000000047801.jpg,"[""conch"", ""ice_cream, icecream"", ""paper_towel"", ""groom, bridegroom"", ""mushroom""]","[0.33226293325424194, 0.05852285027503967, 0.056268103420734406, 0.03803570568561554, 0.035696737468242645]",5
000000047819.jpg,"[""Arabian_camel, dromedary, Camelus_dromedarius"", ""horse_cart, horse-cart"", ""dung_beetle"", ""barrow, garden_cart, lawn_cart, wheelbarrow"", ""backpack, back_pack, knapsack, packsack, rucksack, haversack""]","[0.3891209065914154, 0.27774786949157715, 0.06478746235370636, 0.034160315990448, 0.028477707877755165]",5
000000047828.jpg,"[""pier"", ""fountain"", ""palace"", ""church, church_building"", ""boathouse""]","[0.21309156715869904, 0.2002377212047577, 0.09907296299934387, 0.0752885565161705, 0.05269016698002815]",5
000000048396.jpg,"[""wooden_spoon"", ""spatula"", ""plunger, plumber's_helper"", ""swab, swob, mop"", ""ladle""]","[0.3539511561393738, 0.18118013441562653, 0.04958106204867363, 0.03803401440382004, 0.03454037010669708]",5
000000048555.jpg,"[""seashore, coast, seacoast, sea-coast"", ""horse_cart, horse-cart"", ""plow, plough"", ""ant, emmet, pismire"", ""African_hunting_dog, hyena_dog, Cape_hunting_dog, Lycaon_pictus""]","[0.25950896739959717, 0.13414126634597778, 0.1073388010263443, 0.06185123696923256, 0.026124194264411926]",5
000000049060.jpg,"[""steam_locomotive"", ""passenger_car, coach, carriage"", ""electric_locomotive"", ""freight_car"", ""submarine, pigboat, sub, U-boat""]","[0.9928434491157532, 0.0068042827770113945, 0.00021754959016107023, 3.518775338307023e-05, 2.3971057089511305e-05]",5
000000049759.jpg,"[""volleyball"", ""racket, racquet"", ""ping-pong_ball"", ""tennis_ball"", ""horizontal_bar, high_bar""]","[0.3705460727214813, 0.33013737201690674, 0.13817723095417023, 0.10426345467567444, 0.011823834851384163]",5
000000050145.jpg,"[""jinrikisha, ricksha, rickshaw"", ""crutch"", ""tricycle, trike, velocipede"", ""moped"", ""bicycle-built-for-two, tandem_bicycle, tandem""]","[0.21706806123256683, 0.21299386024475098, 0.1250709742307663, 0.09195132553577423, 0.05412895604968071]",5
